x-axis,1,2
second,Volt,Volt
583.35000e-03,-999.71106e-03,-3.45584164
583.40000e-03,-1.00724874,-3.45584164
583.45000e-03,-1.00775126,-3.45584164
583.50000e-03,-1.00724874,-3.45584164
583.55000e-03,-999.71106e-03,-3.43825370
583.60000e-03,-999.71106e-03,-3.45584164
583.65000e-03,-1.00373116,-3.43574114
583.70000e-03,-999.71106e-03,-3.41564063
583.75000e-03,-1.00373116,-3.39554013
583.80000e-03,-1.00775126,-3.45584164
583.85000e-03,-999.71106e-03,-3.41564063
583.90000e-03,-999.71106e-03,-3.45584164
583.95000e-03,-999.71106e-03,-3.43825370
584.00000e-03,-999.71106e-03,-3.37795219
584.05000e-03,-999.71106e-03,-3.41564063
584.10000e-03,-999.71106e-03,-3.41564063
584.15000e-03,-1.00373116,-3.43825370
584.20000e-03,-1.00775126,-3.37795219
584.25000e-03,-999.71106e-03,-3.39554013
584.30000e-03,-1.00724874,-3.41564063
584.35000e-03,-1.00775126,-3.41564063
584.40000e-03,-991.67085e-03,-3.37543963
584.45000e-03,-999.71106e-03,-3.39805269
584.50000e-03,-999.71106e-03,-3.37795219
584.55000e-03,-1.01579146,-3.35533913
584.60000e-03,-1.01579146,-3.33775119
584.65000e-03,-1.01126884,-3.39805269
584.70000e-03,-1.01528894,-3.41564063
584.75000e-03,-1.01177136,-3.37543963
584.80000e-03,-1.01579146,-3.37543963
584.85000e-03,-1.01579146,-3.37543963
584.90000e-03,-1.01579146,-3.33775119
584.95000e-03,-1.01579146,-3.37543963
585.00000e-03,-1.01579146,-3.37543963
585.05000e-03,-1.01579146,-3.37543963
585.10000e-03,-1.00775126,-3.37543963
585.15000e-03,-1.01579146,-3.35533913
585.20000e-03,-1.01528894,-3.37543963
585.25000e-03,-1.01126884,-3.33523862
585.30000e-03,-1.01579146,-3.37543963
585.35000e-03,-1.01579146,-3.35533913
585.40000e-03,-1.00775126,-3.33523862
585.45000e-03,-1.01579146,-3.33523862
585.50000e-03,-1.01579146,-3.33523862
585.55000e-03,-1.01579146,-3.33523862
585.60000e-03,-1.01579146,-3.37543963
585.65000e-03,-1.01126884,-3.33523862
585.70000e-03,-1.01579146,-3.33523862
585.75000e-03,-1.01579146,-3.31765068
585.80000e-03,-1.00775126,-3.33523862
585.85000e-03,-1.01126884,-3.33523862
585.90000e-03,-1.01579146,-3.29503762
585.95000e-03,-1.01579146,-3.29503762
586.00000e-03,-1.01579146,-3.29503762
586.05000e-03,-1.01930905,-3.29503762
586.10000e-03,-1.01579146,-3.33523862
586.15000e-03,-1.01579146,-3.29503762
586.20000e-03,-1.01528894,-3.29755018
586.25000e-03,-1.01579146,-3.29503762
586.30000e-03,-1.01579146,-3.33523862
586.35000e-03,-1.01177136,-3.27493712
586.40000e-03,-1.01579146,-3.29503762
586.45000e-03,-1.01579146,-3.29503762
586.50000e-03,-1.01528894,-3.29503762
586.55000e-03,-1.01579146,-3.25483662
586.60000e-03,-1.01579146,-3.25734918
586.65000e-03,-1.02383166,-3.25483662
586.70000e-03,-1.01579146,-3.25734918
586.75000e-03,-1.01579146,-3.25483662
586.80000e-03,-1.00775126,-3.25483662
586.85000e-03,-1.01126884,-3.25483662
586.90000e-03,-1.00775126,-3.25483662
586.95000e-03,-1.01579146,-3.23724868
587.00000e-03,-1.01579146,-3.25483662
587.05000e-03,-1.01177136,-3.23724868
587.10000e-03,-1.01579146,-3.21714817
587.15000e-03,-1.01981156,-3.25483662
587.20000e-03,-1.01579146,-3.25483662
587.25000e-03,-1.01579146,-3.23473611
587.30000e-03,-1.01579146,-3.21463561
587.35000e-03,-1.01126884,-3.21463561
587.40000e-03,-1.01579146,-3.21463561
587.45000e-03,-1.01579146,-3.21463561
587.50000e-03,-1.01579146,-3.21463561
587.55000e-03,-1.01579146,-3.23473611
587.60000e-03,-1.01579146,-3.21463561
587.65000e-03,-1.01126884,-3.21463561
587.70000e-03,-1.01579146,-3.17694717
587.75000e-03,-1.01579146,-3.19453511
587.80000e-03,-1.01579146,-3.21463561
587.85000e-03,-1.01981156,-3.17443461
587.90000e-03,-1.01579146,-3.17443461
587.95000e-03,-1.01579146,-3.21463561
588.00000e-03,-1.01579146,-3.17694717
588.05000e-03,-1.01177136,-3.17443461
588.10000e-03,-1.01579146,-3.21463561
588.15000e-03,-1.01930905,-3.19453511
588.20000e-03,-1.02332915,-3.17443461
588.25000e-03,-1.01930905,-3.19704767
588.30000e-03,-1.00775126,-3.17443461
588.35000e-03,-1.01528894,-3.17443461
588.40000e-03,-1.01579146,-3.17443461
588.45000e-03,-1.01579146,-3.15433410
588.50000e-03,-1.01579146,-3.17443461
588.55000e-03,-1.01579146,-3.15433410
588.60000e-03,-1.01579146,-3.17443461
588.65000e-03,-1.01579146,-3.17443461
588.70000e-03,-1.01579146,-3.17443461
588.75000e-03,-1.01579146,-3.13423360
588.80000e-03,-1.01579146,-3.17443461
588.85000e-03,-1.01579146,-3.15433410
588.90000e-03,-1.02383166,-3.13423360
588.95000e-03,-1.02734925,-3.13423360
589.00000e-03,-1.03187186,-3.13423360
589.05000e-03,-1.03187186,-3.15684667
589.10000e-03,-1.02383166,-3.09654516
589.15000e-03,-1.02785176,-3.15684667
589.20000e-03,-1.03187186,-3.17443461
589.25000e-03,-1.02383166,-3.13423360
589.30000e-03,-1.02383166,-3.17443461
589.35000e-03,-1.02734925,-3.13423360
589.40000e-03,-1.02383166,-3.13674616
589.45000e-03,-1.02785176,-3.11664566
589.50000e-03,-1.02383166,-3.13423360
589.55000e-03,-1.02383166,-3.11664566
589.60000e-03,-1.03136935,-3.13423360
589.65000e-03,-1.02785176,-3.11413310
589.70000e-03,-1.02383166,-3.09403260
589.75000e-03,-1.03187186,-3.09654516
589.80000e-03,-1.02383166,-3.09403260
589.85000e-03,-1.02383166,-3.11413310
589.90000e-03,-1.03136935,-3.05634415
589.95000e-03,-1.02734925,-3.07644466
590.00000e-03,-1.02383166,-3.09403260
590.05000e-03,-1.02734925,-3.09403260
590.10000e-03,-1.02383166,-3.09403260
590.15000e-03,-1.02734925,-3.07644466
590.20000e-03,-1.03187186,-3.05634415
590.25000e-03,-1.03187186,-3.07393209
590.30000e-03,-1.03187186,-3.05383159
590.35000e-03,-1.02785176,-3.05383159
590.40000e-03,-1.03136935,-3.05383159
590.45000e-03,-1.03187186,-3.05383159
590.50000e-03,-1.02383166,-3.05383159
590.55000e-03,-1.02785176,-3.05383159
590.60000e-03,-1.03187186,-3.05383159
590.65000e-03,-1.03187186,-3.03624365
590.70000e-03,-1.03187186,-3.05383159
590.75000e-03,-1.02383166,-3.05383159
590.80000e-03,-1.02383166,-3.05383159
590.85000e-03,-1.03187186,-3.03373109
590.90000e-03,-1.02383166,-3.01614315
590.95000e-03,-1.02785176,-3.03373109
591.00000e-03,-1.02383166,-3.01363059
591.05000e-03,-1.02734925,-3.01363059
591.10000e-03,-1.02383166,-3.05383159
591.15000e-03,-1.02785176,-3.01363059
591.20000e-03,-1.03187186,-3.01363059
591.25000e-03,-1.03187186,-3.01363059
591.30000e-03,-1.02383166,-3.01363059
591.35000e-03,-1.02734925,-3.01363059
591.40000e-03,-1.02383166,-3.01363059
591.45000e-03,-802.22362e-03,-3.01363059
591.50000e-03,-734.38442e-03,-3.01363059
591.55000e-03,-726.34422e-03,-2.99353009
591.60000e-03,-702.22362e-03,-3.01363059
591.65000e-03,-705.74121e-03,-2.97342958
591.70000e-03,-694.18342e-03,-2.97342958
591.75000e-03,-694.18342e-03,-2.99604265
591.80000e-03,-710.26382e-03,-2.97594215
591.85000e-03,-721.82161e-03,-2.97342958
591.90000e-03,-734.38442e-03,-2.97342958
591.95000e-03,-745.94221e-03,-2.99353009
592.00000e-03,-758.50503e-03,-2.97342958
592.05000e-03,-774.58543e-03,-2.97342958
592.10000e-03,-782.62563e-03,-2.93574114
592.15000e-03,-790.66583e-03,-2.95332908
592.20000e-03,-798.70603e-03,-2.93574114
592.25000e-03,-814.78643e-03,-2.95332908
592.30000e-03,-822.82664e-03,-2.97342958
592.35000e-03,-830.86684e-03,-2.93322858
592.40000e-03,-830.86684e-03,-2.93322858
592.45000e-03,-838.90704e-03,-2.95332908
592.50000e-03,-846.94724e-03,-2.93322858
592.55000e-03,-863.02764e-03,-2.93322858
592.60000e-03,-863.02764e-03,-2.93322858
592.65000e-03,-874.58543e-03,-2.91312808
592.70000e-03,-879.10804e-03,-2.93322858
592.75000e-03,-887.14824e-03,-2.93322858
592.80000e-03,-895.18844e-03,-2.93322858
592.85000e-03,-891.16834e-03,-2.91312808
592.90000e-03,-895.18844e-03,-2.93322858
592.95000e-03,-903.22864e-03,-2.93322858
593.00000e-03,-902.72613e-03,-2.93322858
593.05000e-03,-903.22864e-03,-2.93322858
593.10000e-03,-903.22864e-03,-2.89554014
593.15000e-03,-907.24874e-03,-2.91312808
593.20000e-03,-911.26885e-03,-2.89302757
593.25000e-03,-911.26885e-03,-2.91312808
593.30000e-03,-918.80653e-03,-2.89554014
593.35000e-03,-911.26885e-03,-2.89302757
593.40000e-03,-911.26885e-03,-2.89302757
593.45000e-03,-911.26885e-03,-2.87543963
593.50000e-03,-903.22864e-03,-2.89302757
593.55000e-03,-906.74623e-03,-2.89302757
593.60000e-03,-903.22864e-03,-2.89302757
593.65000e-03,-906.74623e-03,-2.91564064
593.70000e-03,-895.18844e-03,-2.89302757
593.75000e-03,-887.14824e-03,-2.89302757
593.80000e-03,-887.14824e-03,-2.85282657
593.85000e-03,-874.58543e-03,-2.89302757
593.90000e-03,-863.02764e-03,-2.85282657
593.95000e-03,-863.02764e-03,-2.83272607
594.00000e-03,-854.98744e-03,-2.85282657
594.05000e-03,-838.90704e-03,-2.83272607
594.10000e-03,-838.40452e-03,-2.89302757
594.15000e-03,-822.82664e-03,-2.85282657
594.20000e-03,-814.28392e-03,-2.81513813
594.25000e-03,-806.74623e-03,-2.83523863
594.30000e-03,-790.66583e-03,-2.81513813
594.35000e-03,-778.10302e-03,-2.83272607
594.40000e-03,-766.54523e-03,-2.85533913
594.45000e-03,-750.46483e-03,-2.85282657
594.50000e-03,-741.92211e-03,-2.85282657
594.55000e-03,-721.82161e-03,-2.83523863
594.60000e-03,-710.26382e-03,-2.81262556
594.65000e-03,-698.20352e-03,-2.83523863
594.70000e-03,-686.14322e-03,-2.81262556
594.75000e-03,-662.02262e-03,-2.81262556
594.80000e-03,-653.47990e-03,-2.77493712
594.85000e-03,-629.86181e-03,-2.79503763
594.90000e-03,-621.82161e-03,-2.85282657
594.95000e-03,-609.25880e-03,-2.79503763
595.00000e-03,-589.66081e-03,-2.85282657
595.05000e-03,-573.58041e-03,-2.81262556
595.10000e-03,-565.03769e-03,-2.77493712
595.15000e-03,-545.43970e-03,-2.79503763
595.20000e-03,-541.41960e-03,-2.81262556
595.25000e-03,-525.33920e-03,-2.79252506
595.30000e-03,-509.76131e-03,-2.81262556
595.35000e-03,-497.70101e-03,-2.79503763
595.40000e-03,-493.17840e-03,-2.77493712
595.45000e-03,-481.11810e-03,-2.77242456
595.50000e-03,-477.09800e-03,-2.81262556
595.55000e-03,-469.05779e-03,-2.75232406
595.60000e-03,-469.05779e-03,-2.77493712
595.65000e-03,-465.54021e-03,-2.75483662
595.70000e-03,-461.01759e-03,-2.77242456
595.75000e-03,-457.50001e-03,-2.77242456
595.80000e-03,-461.01759e-03,-2.77242456
595.85000e-03,-461.01759e-03,-2.73222356
595.90000e-03,-445.43970e-03,-2.77242456
595.95000e-03,-452.97739e-03,-2.75483662
596.00000e-03,-445.43970e-03,-2.77242456
596.05000e-03,-448.95729e-03,-2.73222356
596.10000e-03,-444.93719e-03,-2.77242456
596.15000e-03,-452.97739e-03,-2.75232406
596.20000e-03,-444.93719e-03,-2.73473612
596.25000e-03,-448.95729e-03,-2.73222356
596.30000e-03,-444.93719e-03,-2.69453511
596.35000e-03,-452.97739e-03,-2.71212305
596.40000e-03,-445.43970e-03,-2.77242456
596.45000e-03,-448.95729e-03,-2.73222356
596.50000e-03,-452.97739e-03,-2.77242456
596.55000e-03,-449.45980e-03,-2.71463562
596.60000e-03,-452.97739e-03,-2.73222356
596.65000e-03,-452.97739e-03,-2.69202255
596.70000e-03,-452.97739e-03,-2.73222356
596.75000e-03,-461.01759e-03,-2.73222356
596.80000e-03,-461.01759e-03,-2.69453511
596.85000e-03,-457.50001e-03,-2.71463562
596.90000e-03,-469.05779e-03,-2.69202255
596.95000e-03,-469.05779e-03,-2.69202255
597.00000e-03,-469.56031e-03,-2.69202255
597.05000e-03,-473.58041e-03,-2.69202255
597.10000e-03,-477.60051e-03,-2.69202255
597.15000e-03,-485.13820e-03,-2.69202255
597.20000e-03,-485.13820e-03,-2.73222356
597.25000e-03,-489.15830e-03,-2.69202255
597.30000e-03,-509.25880e-03,-2.69453511
597.35000e-03,-505.23870e-03,-2.69202255
597.40000e-03,-509.76131e-03,-2.69202255
597.45000e-03,-517.29900e-03,-2.67443461
597.50000e-03,-533.37940e-03,-2.69202255
597.55000e-03,-541.41960e-03,-2.65182155
597.60000e-03,-541.92212e-03,-2.65182155
597.65000e-03,-565.54021e-03,-2.69202255
597.70000e-03,-573.58041e-03,-2.69202255
597.75000e-03,-585.13820e-03,-2.67443461
597.80000e-03,-589.66081e-03,-2.65433411
597.85000e-03,-593.17840e-03,-2.67443461
597.90000e-03,-605.74121e-03,-2.65182155
597.95000e-03,-617.80151e-03,-2.65182155
598.00000e-03,-637.39950e-03,-2.65182155
598.05000e-03,-641.41960e-03,-2.63172104
598.10000e-03,-653.98242e-03,-2.65182155
598.15000e-03,-670.06282e-03,-2.65182155
598.20000e-03,-678.10302e-03,-2.61162054
598.25000e-03,-686.14322e-03,-2.63423361
598.30000e-03,-709.76131e-03,-2.61413310
598.35000e-03,-713.78141e-03,-2.61162054
598.40000e-03,-726.34422e-03,-2.65182155
598.45000e-03,-737.90201e-03,-2.59152004
598.50000e-03,-749.96231e-03,-2.61162054
598.55000e-03,-754.48493e-03,-2.57141954
598.60000e-03,-766.54523e-03,-2.61162054
598.65000e-03,-774.58543e-03,-2.61162054
598.70000e-03,-782.62563e-03,-2.61162054
598.75000e-03,-790.66583e-03,-2.61162054
598.80000e-03,-806.24372e-03,-2.61162054
598.85000e-03,-814.78643e-03,-2.59403260
598.90000e-03,-822.82664e-03,-2.61162054
598.95000e-03,-830.86684e-03,-2.59152004
599.00000e-03,-838.90704e-03,-2.57141954
599.05000e-03,-842.92714e-03,-2.59403260
599.10000e-03,-846.94724e-03,-2.57141954
599.15000e-03,-863.02764e-03,-2.59403260
599.20000e-03,-863.02764e-03,-2.57141954
599.25000e-03,-871.06784e-03,-2.59403260
599.30000e-03,-886.64573e-03,-2.57141954
599.35000e-03,-887.14824e-03,-2.57141954
599.40000e-03,-887.14824e-03,-2.57141954
599.45000e-03,-898.70603e-03,-2.53121853
599.50000e-03,-903.22864e-03,-2.53373110
599.55000e-03,-907.24874e-03,-2.53121853
599.60000e-03,-911.26885e-03,-2.57141954
599.65000e-03,-915.28895e-03,-2.55131903
599.70000e-03,-919.30905e-03,-2.57141954
599.75000e-03,-923.32915e-03,-2.53121853
599.80000e-03,-927.34925e-03,-2.57141954
599.85000e-03,-935.38945e-03,-2.53121853
599.90000e-03,-935.38945e-03,-2.53121853
599.95000e-03,-938.90704e-03,-2.53121853
600.00000e-03,-919.30905e-03,-2.53121853
600.05000e-03,-951.46985e-03,-2.53121853
600.10000e-03,-959.00754e-03,-2.49353009
600.15000e-03,-959.51005e-03,-2.53121853
600.20000e-03,-959.51005e-03,-2.53121853
600.25000e-03,-963.02764e-03,-2.53121853
600.30000e-03,-967.55025e-03,-2.53121853
600.35000e-03,-971.06784e-03,-2.49101753
600.40000e-03,-975.08794e-03,-2.49101753
600.45000e-03,-975.59045e-03,-2.51111803
600.50000e-03,-967.55025e-03,-2.49101753
600.55000e-03,-975.08794e-03,-2.51111803
600.60000e-03,-975.59045e-03,-2.49101753
600.65000e-03,-975.59045e-03,-2.47342959
600.70000e-03,-983.12814e-03,-2.49101753
600.75000e-03,-983.63065e-03,-2.47091703
600.80000e-03,-975.59045e-03,-2.49101753
600.85000e-03,-983.63065e-03,-2.49101753
600.90000e-03,-983.63065e-03,-2.49101753
600.95000e-03,-983.63065e-03,-2.47342959
601.00000e-03,-991.16834e-03,-2.45332909
601.05000e-03,-987.65075e-03,-2.45081652
601.10000e-03,-991.67085e-03,-2.49101753
601.15000e-03,-987.65075e-03,-2.49101753
601.20000e-03,-991.67085e-03,-2.45081652
601.25000e-03,-991.67085e-03,-2.45081652
601.30000e-03,-991.67085e-03,-2.49101753
601.35000e-03,-999.71106e-03,-2.45081652
601.40000e-03,-991.67085e-03,-2.45332909
601.45000e-03,-995.18844e-03,-2.45081652
601.50000e-03,-991.67085e-03,-2.45332909
601.55000e-03,-995.18844e-03,-2.45081652
601.60000e-03,-991.67085e-03,-2.49101753
601.65000e-03,-987.65075e-03,-2.47342959
601.70000e-03,-999.71106e-03,-2.45332909
601.75000e-03,-991.67085e-03,-2.49101753
601.80000e-03,-991.67085e-03,-2.49101753
601.85000e-03,-995.18844e-03,-2.47342959
601.90000e-03,-991.67085e-03,-2.49101753
601.95000e-03,-991.67085e-03,-2.49101753
602.00000e-03,-983.63065e-03,-2.49101753
602.05000e-03,-995.69095e-03,-2.47091703
602.10000e-03,-991.67085e-03,-2.49101753
602.15000e-03,-987.14824e-03,-2.51363059
602.20000e-03,-991.67085e-03,-2.53121853
602.25000e-03,-987.14824e-03,-2.51363059
602.30000e-03,-991.67085e-03,-2.49101753
602.35000e-03,-987.65075e-03,-2.53121853
602.40000e-03,-991.16834e-03,-2.53121853
602.45000e-03,-991.67085e-03,-2.49101753
602.50000e-03,-991.67085e-03,-2.49353009
602.55000e-03,-983.63065e-03,-2.51363059
602.60000e-03,-991.16834e-03,-2.53121853
602.65000e-03,-991.67085e-03,-2.53121853
602.70000e-03,-983.63065e-03,-2.53121853
602.75000e-03,-963.02764e-03,-2.53121853
602.80000e-03,-967.55025e-03,-2.53121853
602.85000e-03,-963.02764e-03,-2.53121853
602.90000e-03,-967.04774e-03,-2.57141954
602.95000e-03,-963.02764e-03,-2.57141954
603.00000e-03,-959.51005e-03,-2.53373110
603.05000e-03,-951.46985e-03,-2.53121853
603.10000e-03,-950.96734e-03,-2.57141954
603.15000e-03,-951.46985e-03,-2.55383160
603.20000e-03,-943.42965e-03,-2.57141954
603.25000e-03,-947.44975e-03,-2.55131903
603.30000e-03,-943.42965e-03,-2.53373110
603.35000e-03,-943.42965e-03,-2.57141954
603.40000e-03,-927.34925e-03,-2.57141954
603.45000e-03,-935.38945e-03,-2.57141954
603.50000e-03,-934.88694e-03,-2.57141954
603.55000e-03,-930.86683e-03,-2.59403260
603.60000e-03,-927.34925e-03,-2.57393210
603.65000e-03,-927.34925e-03,-2.57141954
603.70000e-03,-927.34925e-03,-2.57141954
603.75000e-03,-914.78643e-03,-2.57141954
603.80000e-03,-911.26885e-03,-2.61413310
603.85000e-03,-906.74623e-03,-2.59152004
603.90000e-03,-903.22864e-03,-2.57141954
603.95000e-03,-895.18844e-03,-2.61162054
604.00000e-03,-895.18844e-03,-2.61162054
604.05000e-03,-891.16834e-03,-2.59403260
604.10000e-03,-887.14824e-03,-2.57393210
604.15000e-03,-887.14824e-03,-2.63423361
604.20000e-03,-879.10804e-03,-2.61413310
604.25000e-03,-875.08794e-03,-2.61162054
604.30000e-03,-863.02764e-03,-2.61162054
604.35000e-03,-866.54523e-03,-2.61162054
604.40000e-03,-863.02764e-03,-2.61162054
604.45000e-03,-854.98744e-03,-2.63172104
604.50000e-03,-846.94724e-03,-2.65433411
604.55000e-03,-846.94724e-03,-2.63172104
604.60000e-03,-838.90704e-03,-2.61162054
604.65000e-03,-830.86684e-03,-2.65182155
604.70000e-03,-830.36432e-03,-2.65182155
604.75000e-03,-818.30402e-03,-2.63172104
604.80000e-03,-814.78643e-03,-2.61162054
604.85000e-03,-810.26382e-03,-2.65182155
604.90000e-03,-798.70603e-03,-2.69202255
604.95000e-03,-794.18342e-03,-2.65182155
605.00000e-03,-782.62563e-03,-2.69202255
605.05000e-03,-778.10302e-03,-2.67192205
605.10000e-03,-766.54523e-03,-2.65182155
605.15000e-03,-758.50503e-03,-2.65182155
605.20000e-03,-750.46483e-03,-2.65182155
605.25000e-03,-746.44473e-03,-2.67192205
605.30000e-03,-734.38442e-03,-2.69202255
605.35000e-03,-722.32412e-03,-2.65182155
605.40000e-03,-718.30402e-03,-2.69202255
605.45000e-03,-710.26382e-03,-2.69202255
605.50000e-03,-702.22362e-03,-2.69202255
605.55000e-03,-697.70101e-03,-2.71463562
605.60000e-03,-686.14322e-03,-2.69202255
605.65000e-03,-673.58041e-03,-2.71463562
605.70000e-03,-670.06282e-03,-2.69202255
605.75000e-03,-662.02262e-03,-2.67192205
605.80000e-03,-653.47990e-03,-2.69202255
605.85000e-03,-637.90201e-03,-2.71212305
605.90000e-03,-637.39950e-03,-2.69453511
605.95000e-03,-621.82161e-03,-2.73222356
606.00000e-03,-605.74121e-03,-2.73222356
606.05000e-03,-605.74121e-03,-2.69202255
606.10000e-03,-589.66081e-03,-2.69453511
606.15000e-03,-589.66081e-03,-2.71463562
606.20000e-03,-573.58041e-03,-2.69453511
606.25000e-03,-569.56031e-03,-2.73222356
606.30000e-03,-557.50000e-03,-2.73222356
606.35000e-03,-549.45980e-03,-2.75483662
606.40000e-03,-549.45980e-03,-2.73222356
606.45000e-03,-541.41960e-03,-2.75483662
606.50000e-03,-533.37940e-03,-2.77242456
606.55000e-03,-533.37940e-03,-2.73222356
606.60000e-03,-525.33920e-03,-2.77242456
606.65000e-03,-517.29900e-03,-2.71212305
606.70000e-03,-509.76131e-03,-2.73473612
606.75000e-03,-501.21860e-03,-2.77242456
606.80000e-03,-501.21860e-03,-2.73473612
606.85000e-03,-493.17840e-03,-2.77242456
606.90000e-03,-485.13820e-03,-2.77493712
606.95000e-03,-485.13820e-03,-2.77242456
607.00000e-03,-477.09800e-03,-2.77493712
607.05000e-03,-477.09800e-03,-2.77242456
607.10000e-03,-469.05779e-03,-2.77242456
607.15000e-03,-469.05779e-03,-2.79503763
607.20000e-03,-461.52011e-03,-2.77493712
607.25000e-03,-461.01759e-03,-2.77242456
607.30000e-03,-461.01759e-03,-2.81262556
607.35000e-03,-461.01759e-03,-2.77242456
607.40000e-03,-453.47991e-03,-2.77493712
607.45000e-03,-461.01759e-03,-2.81262556
607.50000e-03,-461.01759e-03,-2.81262556
607.55000e-03,-456.99749e-03,-2.79503763
607.60000e-03,-445.43970e-03,-2.85282657
607.65000e-03,-452.97739e-03,-2.83523863
607.70000e-03,-444.93719e-03,-2.81262556
607.75000e-03,-452.97739e-03,-2.83523863
607.80000e-03,-452.97739e-03,-2.77493712
607.85000e-03,-448.95729e-03,-2.83523863
607.90000e-03,-452.97739e-03,-2.81513813
607.95000e-03,-444.93719e-03,-2.81262556
608.00000e-03,-445.43970e-03,-2.81513813
608.05000e-03,-452.97739e-03,-2.85282657
608.10000e-03,-452.97739e-03,-2.85282657
608.15000e-03,-449.45980e-03,-2.83272607
608.20000e-03,-461.01759e-03,-2.81262556
608.25000e-03,-456.99749e-03,-2.81262556
608.30000e-03,-452.97739e-03,-2.81262556
608.35000e-03,-452.97739e-03,-2.85282657
608.40000e-03,-452.97739e-03,-2.85282657
608.45000e-03,-461.01759e-03,-2.87543963
608.50000e-03,-469.05779e-03,-2.85533913
608.55000e-03,-461.01759e-03,-2.85282657
608.60000e-03,-469.05779e-03,-2.81513813
608.65000e-03,-473.07790e-03,-2.87292707
608.70000e-03,-477.09800e-03,-2.85533913
608.75000e-03,-477.09800e-03,-2.87543963
608.80000e-03,-477.09800e-03,-2.89302757
608.85000e-03,-477.09800e-03,-2.85282657
608.90000e-03,-485.13820e-03,-2.89302757
608.95000e-03,-493.17840e-03,-2.89302757
609.00000e-03,-485.64071e-03,-2.89302757
609.05000e-03,-497.70101e-03,-2.89302757
609.10000e-03,-493.68091e-03,-2.89302757
609.15000e-03,-505.23870e-03,-2.87543963
609.20000e-03,-517.29900e-03,-2.89302757
609.25000e-03,-517.29900e-03,-2.87543963
609.30000e-03,-525.33920e-03,-2.93322858
609.35000e-03,-529.86181e-03,-2.87543963
609.40000e-03,-541.41960e-03,-2.93322858
609.45000e-03,-553.98242e-03,-2.89302757
609.50000e-03,-557.50000e-03,-2.93322858
609.55000e-03,-573.58041e-03,-2.91312808
609.60000e-03,-581.62061e-03,-2.89302757
609.65000e-03,-597.70101e-03,-2.91564064
609.70000e-03,-605.74121e-03,-2.93322858
609.75000e-03,-613.78141e-03,-2.89302757
609.80000e-03,-629.86181e-03,-2.93322858
609.85000e-03,-641.92211e-03,-2.95584164
609.90000e-03,-653.98242e-03,-2.93322858
609.95000e-03,-662.02262e-03,-2.95332908
610.00000e-03,-670.06282e-03,-2.93322858
610.05000e-03,-694.18342e-03,-2.95584164
610.10000e-03,-702.22362e-03,-2.93322858
610.15000e-03,-710.26382e-03,-2.95332908
610.20000e-03,-718.30402e-03,-2.93574114
610.25000e-03,-734.38442e-03,-2.97342958
610.30000e-03,-742.42463e-03,-2.97342958
610.35000e-03,-758.50503e-03,-2.97342958
