x-axis,2
second,Volt
553e-03,5.44098626
553.02500e-03,5.44475510
553.05000e-03,5.42339832
553.07500e-03,5.42465460
553.10000e-03,5.42465460
553.12500e-03,5.44098626
553.15000e-03,5.42339832
553.17500e-03,5.44098626
553.20000e-03,5.40455410
553.22500e-03,5.42339832
553.25000e-03,5.40455410
553.27500e-03,5.42465460
553.30000e-03,5.42088575
553.32500e-03,5.42339832
553.35000e-03,5.42339832
553.37500e-03,5.40455410
553.40000e-03,5.42339832
553.42500e-03,5.42339832
553.45000e-03,5.40455410
553.47500e-03,5.40329781
553.50000e-03,5.42088575
553.52500e-03,5.40329781
553.55000e-03,5.42088575
553.57500e-03,5.40329781
553.60000e-03,5.42088575
553.62500e-03,5.40329781
553.65000e-03,5.40329781
553.67500e-03,5.40329781
553.70000e-03,5.38319731
553.72500e-03,5.40078525
553.75000e-03,5.40078525
553.77500e-03,5.38445359
553.80000e-03,5.40078525
553.82500e-03,5.40329781
553.85000e-03,5.40078525
553.87500e-03,5.40329781
553.90000e-03,5.39952897
553.92500e-03,5.40078525
553.95000e-03,5.38319731
553.97500e-03,5.40078525
554.00000e-03,5.38319731
554.02500e-03,5.38445359
554.05000e-03,5.36560937
554.07500e-03,5.38319731
554.10000e-03,5.38068475
554.12500e-03,5.36309681
554.15000e-03,5.36309681
554.17500e-03,5.34550887
554.20000e-03,5.34299631
554.22500e-03,5.36309681
554.25000e-03,5.36058425
554.27500e-03,5.36309681
554.30000e-03,5.36058425
554.32500e-03,5.36309681
554.35000e-03,5.36058425
554.37500e-03,5.34299631
554.40000e-03,5.34299631
554.42500e-03,5.34299631
554.45000e-03,5.36058425
554.47500e-03,5.34048374
554.50000e-03,5.32415209
554.52500e-03,5.34299631
554.55000e-03,5.35932796
554.57500e-03,5.36058425
554.60000e-03,5.34299631
554.62500e-03,5.33922746
554.65000e-03,5.32289580
554.67500e-03,5.32415209
554.70000e-03,5.30405158
554.72500e-03,5.32415209
554.75000e-03,5.32289580
554.77500e-03,5.32289580
554.80000e-03,5.32038324
554.82500e-03,5.30530786
554.85000e-03,5.32038324
554.87500e-03,5.32038324
554.90000e-03,5.30279530
554.92500e-03,5.30279530
554.95000e-03,5.32038324
554.97500e-03,5.30279530
555.00000e-03,5.30279530
555.02500e-03,5.32289580
555.05000e-03,5.28395108
555.07500e-03,5.30028274
555.10000e-03,5.30279530
555.12500e-03,5.28395108
555.15000e-03,5.28395108
555.17500e-03,5.30279530
555.20000e-03,5.31787068
555.22500e-03,5.30028274
555.25000e-03,5.28018224
555.27500e-03,5.28269480
555.30000e-03,5.28018224
555.32500e-03,5.26385058
555.35000e-03,5.28269480
555.37500e-03,5.28269480
555.40000e-03,5.26385058
555.42500e-03,5.28269480
555.45000e-03,5.26385058
555.47500e-03,5.28269480
555.50000e-03,5.29902646
555.52500e-03,5.28018224
555.55000e-03,5.26259430
555.57500e-03,5.26008173
555.60000e-03,5.30028274
555.62500e-03,5.26259430
555.65000e-03,5.28269480
555.67500e-03,5.26385058
555.70000e-03,5.24375008
555.72500e-03,5.24249380
555.75000e-03,5.24375008
555.77500e-03,5.24500636
555.80000e-03,5.26259430
555.82500e-03,5.28018224
555.85000e-03,5.24249380
555.87500e-03,5.26259430
555.90000e-03,5.22364957
555.92500e-03,5.24375008
555.95000e-03,5.24249380
555.97500e-03,5.24249380
556.00000e-03,5.25756917
556.02500e-03,5.22364957
556.05000e-03,5.24249380
556.07500e-03,5.24500636
556.10000e-03,5.24249380
556.12500e-03,5.22364957
556.15000e-03,5.24249380
556.17500e-03,5.24249380
556.20000e-03,5.23998123
556.22500e-03,5.24249380
556.25000e-03,5.24249380
556.27500e-03,5.22239329
556.30000e-03,5.23998123
556.32500e-03,5.22239329
556.35000e-03,5.23998123
556.37500e-03,5.22239329
556.40000e-03,5.21988073
556.42500e-03,5.21988073
556.45000e-03,5.22239329
556.47500e-03,5.23998123
556.50000e-03,5.22239329
556.52500e-03,5.20480535
556.55000e-03,5.21988073
556.57500e-03,5.20229279
556.60000e-03,5.19978023
556.62500e-03,5.22239329
556.65000e-03,5.20229279
556.67500e-03,5.22239329
556.70000e-03,5.21988073
556.72500e-03,5.20354907
556.75000e-03,5.19978023
556.77500e-03,5.19978023
556.80000e-03,5.20354907
556.82500e-03,5.18344857
556.85000e-03,5.20229279
556.87500e-03,5.21988073
556.90000e-03,5.19978023
556.92500e-03,5.20229279
556.95000e-03,5.18344857
556.97500e-03,5.20229279
557.00000e-03,5.17967973
557.02500e-03,5.18344857
557.05000e-03,5.17967973
557.07500e-03,5.17967973
557.10000e-03,5.18219229
557.12500e-03,5.17967973
557.15000e-03,5.18219229
557.17500e-03,5.17967973
557.20000e-03,5.18219229
557.22500e-03,5.18219229
557.25000e-03,5.16460435
557.27500e-03,5.16334807
557.30000e-03,5.17967973
557.32500e-03,5.16334807
557.35000e-03,5.15957922
