x-axis,1
second,Volt
+561.30000E-03,-39.14573E-03
+561.32500E-03,-42.91458E-03
+561.35000E-03,-43.66835E-03
+561.37500E-03,-43.66835E-03
+561.40000E-03,-39.64825E-03
+561.42500E-03,-39.89950E-03
+561.45000E-03,-39.64825E-03
+561.47500E-03,-43.16583E-03
+561.50000E-03,-35.62815E-03
+561.52500E-03,-36.13066E-03
+561.55000E-03,-43.66835E-03
+561.57500E-03,-39.64825E-03
+561.60000E-03,-39.89950E-03
+561.62500E-03,-39.64825E-03
+561.65000E-03,-39.14573E-03
+561.67500E-03,-43.16583E-03
+561.70000E-03,-42.91458E-03
+561.72500E-03,-43.16583E-03
+561.75000E-03,-39.89950E-03
+561.77500E-03,-39.89950E-03
+561.80000E-03,-39.64825E-03
+561.82500E-03,-43.91960E-03
+561.85000E-03,-39.64825E-03
+561.87500E-03,-39.64825E-03
+561.90000E-03,-39.89950E-03
+561.92500E-03,-43.16583E-03
+561.95000E-03,-39.64825E-03
+561.97500E-03,-39.64825E-03
+562.00000E-03,-43.16583E-03
+562.02500E-03,-43.66835E-03
+562.05000E-03,-35.62815E-03
+562.07500E-03,-39.14573E-03
+562.10000E-03,-39.14573E-03
+562.12500E-03,-39.64825E-03
+562.15000E-03,-43.16583E-03
+562.17500E-03,-43.16583E-03
+562.20000E-03,-43.66835E-03
+562.22500E-03,-39.14573E-03
+562.25000E-03,-39.89950E-03
+562.27500E-03,-39.89950E-03
+562.30000E-03,-39.89950E-03
+562.32500E-03,-35.62815E-03
+562.35000E-03,-39.89950E-03
+562.37500E-03,-43.16583E-03
+562.40000E-03,-35.87940E-03
+562.42500E-03,-39.89950E-03
+562.45000E-03,-39.64825E-03
+562.47500E-03,-39.89950E-03
+562.50000E-03,-39.89950E-03
+562.52500E-03,-39.14573E-03
+562.55000E-03,-36.13066E-03
+562.57500E-03,-35.87940E-03
+562.60000E-03,-39.89950E-03
+562.62500E-03,-43.16583E-03
+562.65000E-03,-35.87940E-03
+562.67500E-03,-35.87940E-03
+562.70000E-03,-36.13066E-03
+562.72500E-03,-39.64825E-03
+562.75000E-03,-39.64825E-03
+562.77500E-03,-43.16583E-03
+562.80000E-03,-39.64825E-03
+562.82500E-03,-35.87940E-03
+562.85000E-03,-42.91458E-03
+562.87500E-03,-43.66835E-03
+562.90000E-03,-35.87940E-03
+562.92500E-03,-39.64825E-03
+562.95000E-03,-35.87940E-03
+562.97500E-03,-39.89950E-03
+563.00000E-03,-36.13066E-03
+563.02500E-03,-39.64825E-03
+563.05000E-03,-39.14573E-03
+563.07500E-03,-39.89950E-03
+563.10000E-03,-35.87940E-03
+563.12500E-03,-32.36181E-03
+563.15000E-03,-39.14573E-03
+563.17500E-03,-35.62815E-03
+563.20000E-03,-42.91458E-03
+563.22500E-03,-42.91458E-03
+563.25000E-03,-39.64825E-03
+563.27500E-03,-35.87940E-03
+563.30000E-03,-39.89950E-03
+563.32500E-03,-38.89448E-03
+563.35000E-03,-35.87940E-03
+563.37500E-03,-39.64825E-03
+563.40000E-03,-39.64825E-03
+563.42500E-03,-42.91458E-03
+563.45000E-03,-39.64825E-03
+563.47500E-03,-39.89950E-03
+563.50000E-03,-39.89950E-03
+563.52500E-03,-46.93468E-03
+563.55000E-03,-35.87940E-03
+563.57500E-03,-39.89950E-03
+563.60000E-03,-39.14573E-03
+563.62500E-03,-39.64825E-03
+563.65000E-03,-35.87940E-03
+563.67500E-03,-39.89950E-03
+563.70000E-03,-42.91458E-03
+563.72500E-03,-39.89950E-03
+563.75000E-03,-35.87940E-03
+563.77500E-03,-39.89950E-03
+563.80000E-03,-39.64825E-03
+563.82500E-03,-43.16583E-03
+563.85000E-03,-35.87940E-03
+563.87500E-03,-42.91458E-03
+563.90000E-03,-36.13066E-03
+563.92500E-03,-39.14573E-03
+563.95000E-03,-36.13066E-03
+563.97500E-03,-36.13066E-03
+564.00000E-03,-39.89950E-03
+564.02500E-03,-39.64825E-03
+564.05000E-03,-42.91458E-03
+564.07500E-03,-39.64825E-03
+564.10000E-03,-35.62815E-03
+564.12500E-03,-39.64825E-03
+564.15000E-03,-36.13066E-03
+564.17500E-03,-39.89950E-03
+564.20000E-03,-39.64825E-03
+564.22500E-03,-42.66332E-03
+564.25000E-03,-39.64825E-03
+564.27500E-03,-39.89950E-03
+564.30000E-03,-43.16583E-03
+564.32500E-03,-39.14573E-03
+564.35000E-03,-39.14573E-03
+564.37500E-03,-46.93468E-03
+564.40000E-03,-35.87940E-03
+564.42500E-03,-42.91458E-03
+564.45000E-03,-39.64825E-03
+564.47500E-03,-39.64825E-03
+564.50000E-03,-43.16583E-03
+564.52500E-03,-42.91458E-03
+564.55000E-03,-35.87940E-03
+564.57500E-03,-42.91458E-03
+564.60000E-03,-35.62815E-03
+564.62500E-03,-39.64825E-03
+564.65000E-03,-39.89950E-03
+564.67500E-03,-43.16583E-03
+564.70000E-03,-43.66835E-03
+564.72500E-03,-39.64825E-03
+564.75000E-03,-32.11056E-03
+564.77500E-03,-39.64825E-03
+564.80000E-03,-39.14573E-03
+564.82500E-03,-35.87940E-03
+564.85000E-03,-39.64825E-03
+564.87500E-03,-36.13066E-03
+564.90000E-03,-36.13066E-03
+564.92500E-03,-39.89950E-03
+564.95000E-03,-39.89950E-03
+564.97500E-03,-43.66835E-03
+565.00000E-03,-39.64825E-03
+565.02500E-03,-32.36181E-03
+565.05000E-03,-42.91458E-03
+565.07500E-03,-39.89950E-03
+565.10000E-03,-35.87940E-03
+565.12500E-03,-39.89950E-03
+565.15000E-03,-39.64825E-03
+565.17500E-03,-35.62815E-03
+565.20000E-03,-43.66835E-03
+565.22500E-03,-35.62815E-03
+565.25000E-03,-39.89950E-03
+565.27500E-03,-42.91458E-03
+565.30000E-03,-39.64825E-03
+565.32500E-03,-36.13066E-03
+565.35000E-03,-39.89950E-03
+565.37500E-03,-39.14573E-03
+565.40000E-03,-39.89950E-03
+565.42500E-03,-39.64825E-03
+565.45000E-03,-39.64825E-03
+565.47500E-03,-35.87940E-03
+565.50000E-03,-39.89950E-03
+565.52500E-03,-39.14573E-03
+565.55000E-03,-35.87940E-03
+565.57500E-03,-39.64825E-03
+565.60000E-03,-39.14573E-03
+565.62500E-03,-35.87940E-03
+565.65000E-03,-39.14573E-03
+565.67500E-03,-36.13066E-03
+565.70000E-03,-43.16583E-03
+565.72500E-03,-39.14573E-03
+565.75000E-03,-43.16583E-03
+565.77500E-03,-39.64825E-03
+565.80000E-03,-35.87940E-03
+565.82500E-03,-39.89950E-03
+565.85000E-03,-35.87940E-03
+565.87500E-03,-35.87940E-03
+565.90000E-03,-39.64825E-03
+565.92500E-03,-39.89950E-03
+565.95000E-03,-39.14573E-03
+565.97500E-03,-39.14573E-03
+566.00000E-03,-36.13066E-03
+566.02500E-03,-35.62815E-03
+566.05000E-03,-39.64825E-03
+566.07500E-03,-36.13066E-03
+566.10000E-03,-39.89950E-03
+566.12500E-03,-35.62815E-03
+566.15000E-03,-39.89950E-03
+566.17500E-03,-39.89950E-03
+566.20000E-03,-39.14573E-03
+566.22500E-03,-39.64825E-03
+566.25000E-03,-39.14573E-03
+566.27500E-03,-43.16583E-03
+566.30000E-03,-35.87940E-03
+566.32500E-03,-39.64825E-03
+566.35000E-03,-39.14573E-03
+566.37500E-03,-35.62815E-03
+566.40000E-03,-39.64825E-03
+566.42500E-03,-32.11056E-03
+566.45000E-03,-39.64825E-03
+566.47500E-03,-35.87940E-03
+566.50000E-03,-35.62815E-03
+566.52500E-03,-35.62815E-03
+566.55000E-03,-36.13066E-03
+566.57500E-03,-39.14573E-03
+566.60000E-03,-35.87940E-03
+566.62500E-03,-39.64825E-03
+566.65000E-03,-35.87940E-03
+566.67500E-03,-43.16583E-03
+566.70000E-03,-43.16583E-03
+566.72500E-03,-39.64825E-03
+566.75000E-03,-43.16583E-03
+566.77500E-03,-39.89950E-03
+566.80000E-03,-39.89950E-03
+566.82500E-03,-42.91458E-03
+566.85000E-03,-35.62815E-03
+566.87500E-03,-39.89950E-03
+566.90000E-03,-35.62815E-03
+566.92500E-03,-32.36181E-03
+566.95000E-03,-39.14573E-03
+566.97500E-03,-39.14573E-03
+567.00000E-03,-36.13066E-03
+567.02500E-03,-39.64825E-03
+567.05000E-03,-43.16583E-03
+567.07500E-03,-39.14573E-03
+567.10000E-03,-39.14573E-03
+567.12500E-03,-39.64825E-03
+567.15000E-03,-39.89950E-03
+567.17500E-03,-35.87940E-03
+567.20000E-03,-39.14573E-03
+567.22500E-03,-39.64825E-03
+567.25000E-03,-39.89950E-03
+567.27500E-03,-39.64825E-03
+567.30000E-03,-39.89950E-03
+567.32500E-03,-35.87940E-03
+567.35000E-03,-46.68342E-03
+567.37500E-03,-39.14573E-03
+567.40000E-03,-42.91458E-03
+567.42500E-03,-39.89950E-03
+567.45000E-03,-39.89950E-03
+567.47500E-03,-35.87940E-03
+567.50000E-03,-39.14573E-03
+567.52500E-03,-39.64825E-03
+567.55000E-03,-43.16583E-03
+567.57500E-03,-39.89950E-03
+567.60000E-03,-39.89950E-03
+567.62500E-03,-39.89950E-03
+567.65000E-03,-42.66332E-03
+567.67500E-03,-43.66835E-03
+567.70000E-03,-43.66835E-03
+567.72500E-03,-39.14573E-03
+567.75000E-03,-39.64825E-03
+567.77500E-03,-39.64825E-03
+567.80000E-03,-36.13066E-03
+567.82500E-03,-35.87940E-03
+567.85000E-03,-35.87940E-03
+567.87500E-03,-39.64825E-03
+567.90000E-03,-35.62815E-03
+567.92500E-03,-39.14573E-03
+567.95000E-03,-42.91458E-03
+567.97500E-03,-39.14573E-03
+568.00000E-03,-39.89950E-03
+568.02500E-03,-39.89950E-03
+568.05000E-03,-39.64825E-03
+568.07500E-03,-39.14573E-03
+568.10000E-03,-36.13066E-03
+568.12500E-03,-35.87940E-03
+568.15000E-03,-39.64825E-03
+568.17500E-03,-35.12563E-03
+568.20000E-03,-43.16583E-03
+568.22500E-03,-35.62815E-03
+568.25000E-03,-39.14573E-03
+568.27500E-03,-42.91458E-03
+568.30000E-03,-35.62815E-03
+568.32500E-03,-36.13066E-03
+568.35000E-03,-39.64825E-03
+568.37500E-03,-43.16583E-03
+568.40000E-03,-35.87940E-03
+568.42500E-03,-39.64825E-03
+568.45000E-03,-35.62815E-03
+568.47500E-03,-36.13066E-03
+568.50000E-03,-39.64825E-03
+568.52500E-03,-39.64825E-03
+568.55000E-03,-35.62815E-03
+568.57500E-03,-35.87940E-03
+568.60000E-03,-43.16583E-03
+568.62500E-03,-35.62815E-03
+568.65000E-03,-35.87940E-03
+568.67500E-03,-39.89950E-03
+568.70000E-03,-42.91458E-03
+568.72500E-03,-39.14573E-03
+568.75000E-03,-42.91458E-03
+568.77500E-03,-39.14573E-03
+568.80000E-03,-39.14573E-03
+568.82500E-03,-39.64825E-03
+568.85000E-03,-36.13066E-03
+568.87500E-03,-35.87940E-03
+568.90000E-03,-43.66835E-03
+568.92500E-03,-39.89950E-03
+568.95000E-03,-35.87940E-03
+568.97500E-03,-39.89950E-03
+569.00000E-03,-35.87940E-03
+569.02500E-03,-39.89950E-03
+569.05000E-03,-35.87940E-03
+569.07500E-03,-36.13066E-03
+569.10000E-03,-42.91458E-03
+569.12500E-03,-35.87940E-03
+569.15000E-03,-39.64825E-03
+569.17500E-03,-39.64825E-03
+569.20000E-03,-43.16583E-03
+569.22500E-03,-42.91458E-03
+569.25000E-03,-39.14573E-03
+569.27500E-03,-42.91458E-03
+569.30000E-03,-43.66835E-03
+569.32500E-03,-36.13066E-03
+569.35000E-03,-39.64825E-03
+569.37500E-03,-35.87940E-03
+569.40000E-03,-39.14573E-03
+569.42500E-03,-39.64825E-03
+569.45000E-03,-36.13066E-03
+569.47500E-03,-39.89950E-03
+569.50000E-03,-39.89950E-03
+569.52500E-03,-42.66332E-03
+569.55000E-03,-35.87940E-03
+569.57500E-03,-43.16583E-03
+569.60000E-03,-35.87940E-03
+569.62500E-03,-35.87940E-03
+569.65000E-03,-35.62815E-03
+569.67500E-03,-36.13066E-03
+569.70000E-03,-39.89950E-03
+569.72500E-03,-32.11056E-03
+569.75000E-03,-43.66835E-03
+569.77500E-03,-38.89448E-03
+569.80000E-03,-35.87940E-03
+569.82500E-03,-35.87940E-03
+569.85000E-03,-35.87940E-03
+569.87500E-03,-35.87940E-03
+569.90000E-03,-42.91458E-03
+569.92500E-03,-39.64825E-03
+569.95000E-03,-36.13066E-03
+569.97500E-03,-39.64825E-03
+570.00000E-03,-35.87940E-03
+570.02500E-03,-42.91458E-03
+570.05000E-03,-39.64825E-03
+570.07500E-03,-39.64825E-03
+570.10000E-03,-35.87940E-03
+570.12500E-03,-35.87940E-03
+570.15000E-03,-35.87940E-03
+570.17500E-03,-35.87940E-03
+570.20000E-03,-39.64825E-03
+570.22500E-03,-39.14573E-03
+570.25000E-03,-39.64825E-03
+570.27500E-03,-39.64825E-03
+570.30000E-03,-43.16583E-03
+570.32500E-03,-39.64825E-03
+570.35000E-03,-43.16583E-03
+570.37500E-03,-39.64825E-03
+570.40000E-03,-35.87940E-03
+570.42500E-03,-39.64825E-03
+570.45000E-03,-39.64825E-03
+570.47500E-03,-32.11056E-03
+570.50000E-03,-39.14573E-03
+570.52500E-03,-39.89950E-03
+570.55000E-03,-39.89950E-03
+570.57500E-03,-35.87940E-03
+570.60000E-03,-35.87940E-03
+570.62500E-03,-42.91458E-03
+570.65000E-03,-35.87940E-03
+570.67500E-03,-39.14573E-03
+570.70000E-03,-43.16583E-03
+570.72500E-03,-35.87940E-03
+570.75000E-03,-36.13066E-03
+570.77500E-03,-35.87940E-03
+570.80000E-03,-39.14573E-03
+570.82500E-03,-39.64825E-03
+570.85000E-03,-43.16583E-03
+570.87500E-03,-35.87940E-03
+570.90000E-03,-39.64825E-03
+570.92500E-03,-39.64825E-03
+570.95000E-03,-39.14573E-03
+570.97500E-03,-38.89448E-03
+571.00000E-03,-43.16583E-03
+571.02500E-03,-43.16583E-03
+571.05000E-03,-35.87940E-03
+571.07500E-03,-39.14573E-03
+571.10000E-03,-35.87940E-03
+571.12500E-03,-39.14573E-03
+571.15000E-03,-35.62815E-03
+571.17500E-03,-39.14573E-03
+571.20000E-03,-35.87940E-03
+571.22500E-03,-35.87940E-03
+571.25000E-03,-35.62815E-03
+571.27500E-03,-39.89950E-03
+571.30000E-03,-39.64825E-03
+571.32500E-03,-35.62815E-03
+571.35000E-03,-35.62815E-03
+571.37500E-03,-35.87940E-03
+571.40000E-03,-43.16583E-03
+571.42500E-03,-39.64825E-03
+571.45000E-03,-36.13066E-03
+571.47500E-03,-38.89448E-03
+571.50000E-03,-39.14573E-03
+571.52500E-03,-42.91458E-03
+571.55000E-03,-39.64825E-03
+571.57500E-03,-35.87940E-03
+571.60000E-03,-42.91458E-03
+571.62500E-03,-39.14573E-03
+571.65000E-03,-39.14573E-03
+571.67500E-03,-36.13066E-03
+571.70000E-03,-35.62815E-03
+571.72500E-03,-39.64825E-03
+571.75000E-03,-39.14573E-03
+571.77500E-03,-35.87940E-03
+571.80000E-03,-35.62815E-03
+571.82500E-03,-39.64825E-03
+571.85000E-03,-39.89950E-03
+571.87500E-03,-35.87940E-03
+571.90000E-03,-39.64825E-03
+571.92500E-03,-39.64825E-03
+571.95000E-03,-39.14573E-03
+571.97500E-03,-38.89448E-03
+572.00000E-03,-32.11056E-03
+572.02500E-03,-35.87940E-03
+572.05000E-03,-47.18593E-03
+572.07500E-03,-43.16583E-03
+572.10000E-03,-39.64825E-03
+572.12500E-03,-35.62815E-03
+572.15000E-03,-35.87940E-03
+572.17500E-03,-35.62815E-03
+572.20000E-03,-39.89950E-03
+572.22500E-03,-35.62815E-03
+572.25000E-03,-39.14573E-03
+572.27500E-03,-35.62815E-03
+572.30000E-03,-35.62815E-03
+572.32500E-03,-43.16583E-03
+572.35000E-03,-43.16583E-03
+572.37500E-03,-39.89950E-03
+572.40000E-03,-36.13066E-03
+572.42500E-03,-35.87940E-03
+572.45000E-03,-35.62815E-03
+572.47500E-03,-35.12563E-03
+572.50000E-03,-35.62815E-03
+572.52500E-03,-39.64825E-03
+572.55000E-03,-39.64825E-03
+572.57500E-03,-43.16583E-03
+572.60000E-03,-39.14573E-03
+572.62500E-03,-35.62815E-03
+572.65000E-03,-36.13066E-03
+572.67500E-03,-39.14573E-03
+572.70000E-03,-35.62815E-03
+572.72500E-03,-39.64825E-03
+572.75000E-03,-39.14573E-03
+572.77500E-03,-39.14573E-03
+572.80000E-03,-39.14573E-03
+572.82500E-03,-35.87940E-03
+572.85000E-03,-35.87940E-03
+572.87500E-03,-38.89448E-03
+572.90000E-03,-38.89448E-03
+572.92500E-03,-35.62815E-03
+572.95000E-03,-35.87940E-03
+572.97500E-03,-35.87940E-03
+573.00000E-03,-35.62815E-03
+573.02500E-03,-39.64825E-03
+573.05000E-03,-39.64825E-03
+573.07500E-03,-42.91458E-03
+573.10000E-03,-35.87940E-03
+573.12500E-03,-39.14573E-03
+573.15000E-03,-35.62815E-03
+573.17500E-03,-35.87940E-03
+573.20000E-03,-35.87940E-03
+573.22500E-03,-35.87940E-03
+573.25000E-03,-35.87940E-03
+573.27500E-03,-39.89950E-03
+573.30000E-03,-38.89448E-03
+573.32500E-03,-39.64825E-03
+573.35000E-03,-32.11056E-03
+573.37500E-03,-39.14573E-03
+573.40000E-03,-38.89448E-03
+573.42500E-03,-35.62815E-03
+573.45000E-03,-42.91458E-03
+573.47500E-03,-35.12563E-03
+573.50000E-03,-39.14573E-03
+573.52500E-03,-39.14573E-03
+573.55000E-03,-36.13066E-03
+573.57500E-03,-39.64825E-03
+573.60000E-03,-31.85930E-03
+573.62500E-03,-35.87940E-03
+573.65000E-03,-39.64825E-03
+573.67500E-03,-27.83920E-03
+573.70000E-03,-31.85930E-03
+573.72500E-03,-31.85930E-03
+573.75000E-03,-35.62815E-03
+573.77500E-03,-35.62815E-03
+573.80000E-03,-39.14573E-03
+573.82500E-03,-35.62815E-03
+573.85000E-03,-39.14573E-03
+573.87500E-03,-35.12563E-03
+573.90000E-03,-35.62815E-03
+573.92500E-03,-32.11056E-03
+573.95000E-03,-31.60805E-03
+573.97500E-03,-35.62815E-03
+574.00000E-03,-35.62815E-03
+574.02500E-03,-38.89448E-03
+574.05000E-03,-31.85930E-03
+574.07500E-03,-35.62815E-03
+574.10000E-03,-38.89448E-03
+574.12500E-03,-35.62815E-03
+574.15000E-03,-35.12563E-03
+574.17500E-03,-31.10553E-03
+574.20000E-03,-35.12563E-03
+574.22500E-03,-31.10553E-03
+574.25000E-03,-31.60805E-03
+574.27500E-03,-31.85930E-03
+574.30000E-03,-24.32161E-03
+574.32500E-03,-27.83920E-03
+574.35000E-03,-27.08543E-03
+574.37500E-03,-31.10553E-03
+574.40000E-03,-28.09046E-03
+574.42500E-03,-27.58794E-03
+574.45000E-03,-27.58794E-03
+574.47500E-03,-27.83920E-03
+574.50000E-03,-27.83920E-03
+574.52500E-03,-31.10553E-03
+574.55000E-03,-23.56784E-03
+574.57500E-03,-23.81910E-03
+574.60000E-03,-23.56784E-03
+574.62500E-03,-27.58794E-03
+574.65000E-03,-23.81910E-03
+574.67500E-03,-23.81910E-03
+574.70000E-03,-19.79900E-03
+574.72500E-03,-15.77890E-03
+574.75000E-03,-19.79900E-03
+574.77500E-03,-22.81408E-03
+574.80000E-03,-19.54774E-03
+574.82500E-03,-15.52764E-03
+574.85000E-03,-12.01006E-03
+574.87500E-03,-11.50754E-03
+574.90000E-03,-7.98995E-03
+574.92500E-03,-10.75377E-03
+574.95000E-03,-3.71860E-03
+574.97500E-03,+50.25E-06
+575.00000E-03,+301.50E-06
+575.02500E-03,+4.32160E-03
+575.05000E-03,+4.32160E-03
+575.07500E-03,+1.05527E-03
+575.10000E-03,+5.07537E-03
+575.12500E-03,+8.59296E-03
+575.15000E-03,+16.13065E-03
+575.17500E-03,+12.61306E-03
+575.20000E-03,+17.13567E-03
+575.22500E-03,+24.67336E-03
+575.25000E-03,+28.69346E-03
+575.27500E-03,+25.17587E-03
+575.30000E-03,+33.21607E-03
+575.32500E-03,+36.73366E-03
+575.35000E-03,+44.77386E-03
+575.37500E-03,+41.25628E-03
+575.40000E-03,+48.54271E-03
+575.42500E-03,+53.31658E-03
+575.45000E-03,+56.83417E-03
+575.47500E-03,+64.62311E-03
+575.50000E-03,+64.87437E-03
+575.52500E-03,+72.66331E-03
+575.55000E-03,+73.41708E-03
+575.57500E-03,+84.72361E-03
+575.60000E-03,+88.99497E-03
+575.62500E-03,+93.51758E-03
+575.65000E-03,+100.80401E-03
+575.67500E-03,+109.09547E-03
+575.70000E-03,+112.86432E-03
+575.72500E-03,+120.90452E-03
+575.75000E-03,+121.65828E-03
+575.77500E-03,+133.21607E-03
+575.80000E-03,+141.00502E-03
+575.82500E-03,+145.27638E-03
+575.85000E-03,+153.06532E-03
+575.87500E-03,+157.83919E-03
+575.90000E-03,+165.12562E-03
+575.92500E-03,+172.91457E-03
+575.95000E-03,+177.93969E-03
+575.97500E-03,+185.47738E-03
+576.00000E-03,+190.25125E-03
+576.02500E-03,+201.30653E-03
+576.05000E-03,+205.57788E-03
+576.07500E-03,+213.36683E-03
+576.10000E-03,+213.36683E-03
+576.12500E-03,+225.17587E-03
+576.15000E-03,+230.20100E-03
+576.17500E-03,+237.23617E-03
